,Product_Name,Product_Price,rating,Reviews,Product_URL
47,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",387.,3 Stars & Up,"7,987",/sspa/click?ie=UTF8&spc=MToxMzUxNzE3NjE2NjU1MzcyOjE2ODg3MjYyNjI6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726262%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
48,NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,437.,2 Stars & Up,"12,999",/NORTH-ZONE-Waterproof-Backpack-Dimensions/dp/B0BS6QM2GD/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-51
49,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,387.,1 Star & Up,"16,898",/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-52
50,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),"2,400",4.2 out of 5 stars,"2,084",/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-53
51,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Black),"1,600",4.1 out of 5 stars,"2,156",/HEROZ-Hammer-Durable-Travel-Laptop/dp/B07MGDFT9C/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-54
52,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,569,4.0 out of 5 stars,"13,806",/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07PLKV6D1/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-55
53,F Gear Luxur Brown 25 liter Laptop Backpack (2404),988,4.4 out of 5 stars,"3,624",/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-56
54,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey,Oxford Fabric)",895,4.2 out of 5 stars,"1,577",/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-57
55,Gear Polyester 23 Cms Travel Duffle Bag (Black),"1,359",4.3 out of 5 stars,"6,061",/Gear-Training-Travel-Black-Grey-DUFCRSTNG0104/dp/B098FFTDKT/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-58
56,"WALKENT Stylish 15.6"" Laptop Bag with Side Bottle Pocket, Anti-Theft Pockets & More for Men & Women (Model Cylapso, 27 Liters)",448,4.3 out of 5 stars,22,/sspa/click?ie=UTF8&spc=MToxMzUxNzE3NjE2NjU1MzcyOjE2ODg3MjYyNjI6c3BfbXRmOjMwMDAwNjcwMzgxNjAzMjo6MDo6&url=%2FWALKENT-Stylish-Anti-Theft-Pockets-Cylapso%2Fdp%2FB0C7KLRJ93%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726262%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
57,"WALKENT 3 in 1 Expandable 17"" Laptop Bag for Men with Front Chest Straps, Flap Cover & More (Model Macho, 39 Liters, Black)","1,099",4.4 out of 5 stars,"2,196",/sspa/click?ie=UTF8&spc=MToxMzUxNzE3NjE2NjU1MzcyOjE2ODg3MjYyNjI6c3BfbXRmOjMwMDAwNjc5MTYyNzAzMjo6MDo6&url=%2FWALKENT-Expandable-Laptop-Straps-Macho%2Fdp%2FB0C7KPGR2Y%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726262%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
58,FUR JADEN Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port For Men Women Boys Girls,"1,599",4.4 out of 5 stars,"4,425",/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-61
59,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,479,4.3 out of 5 stars,413,/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-62
60,"Safari Tribe 35 Ltrs Large Laptop Backpack with 3 Compartments, Water Resistant Fabric - Black (TRIBE19CBBLK)","2,490",4.0 out of 5 stars,63,/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27S9SG/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-63
61,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,"3,990",4.0 out of 5 stars,58,/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-64
62,LOOKMUSTER (15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,839,3.8 out of 5 stars,"3,441",/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BZW8KW18/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-65
63,Gear Casual Backpack,219,4.0 out of 5 stars,480,/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-66
64,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,"1,099",4.1 out of 5 stars,57,/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-67
65,"Storite Nylon 47 Cm Travel Duffle Bag, Sports Shoulder Bag for Women with Wet Pocket Weekender Overnight Luggage Bag - (Pink, 47 x 16 x 30 Cm)",512,3.8 out of 5 stars,"5,922",/Storite-Travel-Bag-Women-Weekender/dp/B0B3JH6K9B/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1688726262&sprefix=ba%2Caps%2C283&sr=8-68
66,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",439,4.1 out of 5 stars,"8,499",/sspa/click?ie=UTF8&spc=MToxMzUxNzE3NjE2NjU1MzcyOjE2ODg3MjYyNjI6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726262%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
67,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",399,4.3 out of 5 stars,"4,642",/sspa/click?ie=UTF8&spc=MToxMzUxNzE3NjE2NjU1MzcyOjE2ODg3MjYyNjI6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726262%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
68,"Artistix Talon Anti Theft Design Laptop Backpack, With USB Charging Port (46 Cm, 25L,Black)",749,4.6 out of 5 stars,"1,714",https://aax-eu.amazon.in/x/c/ROq60FQFdlUTsDyLI_81TdYAAAGJL-3RSwMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICB4Sth0/https://www.amazon.in/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B082PKX18C&pd_rd_r=dbe32bc5-4f0d-4255-9b6d-a4bed2d58e2e&pd_rd_w=LPe0w&pd_rd_wg=YViSM&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=HNEV09N3H406SVJFY8BT&qid=1688726262&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-49-06195d41-65bd-48f4-8e70-03d97b6094ec
69,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,299",4.3 out of 5 stars,"4,484",/sspa/click?ie=UTF8&spc=MTo4MDE0MDEyMTc1MzIwMDMyOjE2ODg3MjYyODk6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726289%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
70,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,900",4.3 out of 5 stars,"2,461",/sspa/click?ie=UTF8&spc=MTo4MDE0MDEyMTc1MzIwMDMyOjE2ODg3MjYyODk6c3BfYXRmX25leHQ6MjAxMjc2ODM4NzIzOTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726289%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
71,Zipline Unisex casual polyester 36 L Backpack School Bag Women Men Boys Girls children Daypack College Bag Book School Sports Bag Weekend Bag,"1,800",4 Stars & Up,"16,519",/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMVV77/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-83
72,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25x16x7.5cm) (Dark Grey),999,3 Stars & Up,"1,073",/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-84
73,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls","1,600",2 Stars & Up,58,/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-85
74,Fur Jaden Tan Leatherette Gym Bag for Men Women Boys Girls Travel Duffle Weekender Bag 23L,"2,400",1 Star & Up,503,/Travel-Duffle-Premium-Leatherette-Medium/dp/B086MZDG7H/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-86
75,MI Business Casual 21L Water Resistant Laptop Backpack,843,4.1 out of 5 stars,"1,323",/Mi-Business-Casual-Resistant-Backpack/dp/B07YY6PTMN/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-87
76,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Red Black,395,4.2 out of 5 stars,217,/DZert-Polyester-Black-White-Backpack/dp/B07GXX2BP3/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-88
77,Gear Cross Training 22L Water Resistant Travel Duffle Bag/Gym Bag for Men/Women - Grey Orange,679,4.0 out of 5 stars,"5,772",/Gear-Polyester-Travel-Duffle-DUFCRSTNG0406/dp/B075MMWRW6/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-89
78,Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),499,4.1 out of 5 stars,330,/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B26T7KQ/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-90
79,"WALKENT Stylish 15.6"" Laptop Bag with Side Bottle Pocket, Anti-Theft Pockets & More for Men & Women (Model Cylapso, 27 Liters)",949,4.0 out of 5 stars,"4,023",/sspa/click?ie=UTF8&spc=MTo4MDE0MDEyMTc1MzIwMDMyOjE2ODg3MjYyODk6c3BfbXRmOjMwMDAwNjcwMzgxNjAzMjo6MDo6&url=%2FWALKENT-Stylish-Anti-Theft-Pockets-Cylapso%2Fdp%2FB0C7KLRJ93%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726289%26sprefix%3Dba%252Caps%252C283%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
80,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,298",4.3 out of 5 stars,148,/sspa/click?ie=UTF8&spc=MTo4MDE0MDEyMTc1MzIwMDMyOjE2ODg3MjYyODk6c3BfbXRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726289%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
81,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls",339,4.4 out of 5 stars,"2,805",/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-93
82,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,468,3.8 out of 5 stars,63,/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-94
83,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",699,4.2 out of 5 stars,95,/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGXXR5/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-95
84,Wildcraft Nylon 44 Ltrs Casual Backpack (11629-Wolf_Black),"2,490",3.9 out of 5 stars,134,/Wildcraft-Wolf_Blk-Casual-Backpack-11629-Wolf_Blk/dp/B079DDT65R/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-96
85,Gear Workspace 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,"1,800",4.3 out of 5 stars,"4,642",/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-97
86,American Tourister Casual Backpack,"1,329",4.2 out of 5 stars,480,/American-Tourister-AMT-SCH-BAG02/dp/B07CGLDV2C/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-98
87,"Safari Seek 32 Ltrs Overnighter Travel Laptop Backpack (Blue), Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure","1,399",4.1 out of 5 stars,212,/Safari-Overnighter-Resistant-Travelling-All-Purpose/dp/B097JM98M1/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-99
88,ADISA Women's Sling Bag,"1,049",4.2 out of 5 stars,"4,228",/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1688726289&sprefix=ba%2Caps%2C283&sr=8-100
89,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","1,899",4.3 out of 5 stars,603,/sspa/click?ie=UTF8&spc=MTo4MDE0MDEyMTc1MzIwMDMyOjE2ODg3MjYyODk6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726289%26sprefix%3Dba%252Caps%252C283%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
90,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls, 750 Days warranty (Blue)",875,4.2 out of 5 stars,"1,213",/sspa/click?ie=UTF8&spc=MTo4MDE0MDEyMTc1MzIwMDMyOjE2ODg3MjYyODk6c3BfYnRmOjMwMDAwNTkxNzkwODkzMjo6MDo6&url=%2Fuppercase-Backpack-1800EBP2-resistant-sustainable%2Fdp%2FB0BQYJ8WP5%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726289%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
91,"JD Fresh Nylon 41 Liter Expandable Travel Bags for Women, Duffle Bags for Women Luggage, Foldable Vanity Traveling Bag, Waterproof Hand Bag for Ladies Personal Items (Sakura Pink,41 x 22 x 26 CM cm)","1,249",4.2 out of 5 stars,"4,425",https://aax-eu.amazon.in/x/c/RKYUx9R-gZgyG3INHv91gKoAAAGJL-49owMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICD8P6vI/https://www.amazon.in/JD-Expandable-Waterproof-Sakura-Pink/dp/B0BRNP6M1D/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BRNP6M1D&pd_rd_r=20bdff45-a999-4d58-87eb-461b065f8db2&pd_rd_w=ezIF3&pd_rd_wg=wNixX&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=F0BCPWHD3MFKFB2JAP9E&qid=1688726289&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-81-06195d41-65bd-48f4-8e70-03d97b6094ec
92,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls","1,899",4.3 out of 5 stars,306,/sspa/click?ie=UTF8&spc=MTo3MzUzOTQ0Njc1OTY0MjY1OjE2ODg3MjYzMTY6c3BfYXRmX25leHQ6MjAwMzgzMDk3ODgyOTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTDMRY7%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726316%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
93,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",564,4.0 out of 5 stars,"1,436",/sspa/click?ie=UTF8&spc=MTo3MzUzOTQ0Njc1OTY0MjY1OjE2ODg3MjYzMTY6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726316%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
94,"SKYTONE Large Capacity Cosmetic Travel Bag, Portable Leather Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer (Pink)","1,900",4.6 out of 5 stars,"3,910",/SKYTONE-Cosmetic-Bag-Cosmetics-Organizer/dp/B0BV358QKF/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-115
95,Gear Solid 22 Cms Cosmetic Pouch (Black),"1,350",4.0 out of 5 stars,58,/GEAR-Black-Toiletry-Bag-ACCTLTPCH0112/dp/B019HA8JJW/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-116
96,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,799,4.1 out of 5 stars,"2,125",/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-117
97,"Sfane Polyester 9.05 Black Men & Women Trendy Black Sports Duffle Gym Bag, Shoulder Bag",679,4 Stars & Up,8,/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-118
98,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,"1,600",3 Stars & Up,165,/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-119
99,"DYAZO Water Resistant Camera Bag/Case Shoulder Strap Space for Photography Lens and Accessories Compatible for Nikon, Canon, Sony, Panasonic, Samsung & Other SLR/DSLR etc (Black & Silver)",749,2 Stars & Up,"1,333",/Resistant-Photography-Accessories-Compatible-Panasonic/dp/B0BRJLWQ6R/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-120
100,"Genie Miami Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",386,1 Star & Up,5,/Genie-Miami-litres-Casual-Backpack/dp/B07SRGGGNC/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-121
101,"POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",699,4.0 out of 5 stars,302,/Polestar-Liters-Polyester-Casual-Backpack/dp/B09243WY6M/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-122
102,"WALKENT Stylish 15.6"" Laptop Bag with Side Bottle Pocket, Anti-Theft Pockets & More for Men & Women (Model Cylapso, 27 Liters)",327,4.1 out of 5 stars,79,/sspa/click?ie=UTF8&spc=MTo3MzUzOTQ0Njc1OTY0MjY1OjE2ODg3MjYzMTY6c3BfbXRmOjMwMDAwNjcwMzgxNjAzMjo6MDo6&url=%2FWALKENT-Stylish-Anti-Theft-Pockets-Cylapso%2Fdp%2FB0C7KLRJ93%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726316%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
